# %ECSV 1.0
# ---
# datatype:
# - {name: vx, unit: mas / yr, datatype: float64}
# - {name: vy, unit: mas / yr, datatype: float64}
# - {name: vz, unit: km / s, datatype: float64}
# - {name: v2xx, unit: mas2 / yr2, datatype: float64}
# - {name: v2yy, unit: mas2 / yr2, datatype: float64}
# - {name: v2zz, unit: km2 / s2, datatype: float64}
# - {name: v2xy, unit: mas2 / yr2, datatype: float64}
# - {name: v2xz, unit: km mas / (s yr), datatype: float64}
# - {name: v2yz, unit: km mas / (s yr), datatype: float64}
# - {name: sigma_x, unit: mas / yr, datatype: float64}
# - {name: sigma_y, unit: mas / yr, datatype: float64}
# - {name: sigma_z, unit: km / s, datatype: float64}
# schema: astropy-2.0
vx vy vz v2xx v2yy v2zz v2xy v2xz v2yz sigma_x sigma_y sigma_z
0.0021551320723390654 0.0015981424397427044 -0.041307808444468914 0.10622043384869889 0.101286860133591 49.46183838180389 0.007151965357878159 -0.18485962681290918 -0.1743528592305147 0.3259076391471204 0.31825195376357596 7.0327897769495005
2.826804062572521e-06 -2.5230027137738423e-06 6.521303121280216e-05 0.060274338927886716 0.05984756480487583 28.9630125992632 -0.002222938164664256 0.057457146250764646 -0.06777568414379168 0.2455083275978554 0.24463761934443012 5.381729517080031
1.0594882400201376e-07 8.22737491973578e-08 -2.1265615550512765e-06 0.050915103058226316 0.050319462652920185 24.172657987027648 0.001183177011527561 -0.030582035826511374 -0.032924980412616156 0.2256437525353075 0.22432000056373352 4.916569737837868
-0.016471955088110498 -0.0078689310462012 0.20339131746701206 0.14645726196630005 0.13002695602514686 62.89158167095199 0.008914992663294506 -0.2304292784305908 -0.14262202224861364 0.3823426953164861 0.3605066378713948 7.927812664470006
0.0005769744978119822 0.0006357162093455905 -0.01643160380930709 0.08868841693669062 0.08940520947542414 43.94192147048909 0.005312491049254328 -0.13731401980719804 -0.19179710837406364 0.29780544662097685 0.29900636337764674 6.6288499359153805
-0.04331876145945695 -0.02407304113600915 0.6222252455057649 0.17865343011834459 0.15820338525060454 76.90058363540233 0.012923854904986013 -0.334047898049201 -0.22461031422029668 0.42044846892807597 0.3970187324813132 8.747194943480888
0.035734172285005535 -0.006176608494584792 0.15964919908632497 0.17926316434915338 0.14818791363094463 70.77153601602932 -0.004522706356358272 0.11690014805508035 -0.04118857568942703 0.421884146751521 0.3849022773879745 8.411067004207041
-0.0010896733901562914 -0.0005680825098579722 0.014683449306085776 0.10380562375804514 0.09514902526434486 46.037988039230996 0.00594831475950229 -0.1537484022340878 -0.10653912418392672 0.322186958721094 0.30846183320891885 6.785114032611941
0.019485974566019512 -0.10083629546067102 2.6063548990100482 0.17357478861675893 0.20708393026036703 107.4546224916966 -0.006455852742126449 0.166866933626012 -1.2058607963109143 0.41616713639110353 0.4437521512940927 10.033022307963982
0.1313960023187593 0.18775660011862386 -4.853017778023293 0.31036766403094906 0.32247944726472805 167.7232042486127 0.05014499449808996 -1.2961171518037733 -1.9302311697497736 0.5413896513654446 0.5359355431174753 12.007140487843163
-0.005812957913659431 -0.01527516043670195 0.3948230055009369 0.11489456539264724 0.1249018078211018 62.613960403186475 0.00542975276185898 -0.14034492884364358 -0.43246228182792934 0.3389111607972527 0.35308423540953343 7.9030421482814885
-0.0421615898356665 0.03881245658940313 -1.0032006423109876 0.17165571648826308 0.16424449916231365 81.21815449839752 -0.015350503657452075 0.3967704309950224 -0.4185496157788633 0.4121627310065675 0.4034080965669992 8.956100879828472
3.217522070910956e-05 -1.1739327568443967e-05 0.0003034309598475012 0.08036636084185887 0.07369873194233333 35.346875450654636 -0.0029367568000346336 0.07590749380471543 -0.04059797386117002 0.28348961146153845 0.27147510347087356 5.945323822853074
0.051796354266233635 0.027676307011034948 -0.715360258279733 0.18866162344792936 0.16485524927252082 80.11091021868393 0.013998611084998709 -0.36182753852706795 -0.23095951331800674 0.4312525491317775 0.4050793395160407 8.921836689805406
0.00011488119624327943 -6.556030889318581e-05 0.0016945627711106494 0.08461742232326448 0.07960524449383946 38.48215317535298 -0.0042474641366721565 0.10978585548397825 -0.08444435799139782 0.2908907168088649 0.2821440061310631 6.203398286730427
-0.0007236844341479635 -0.00022502336272891947 0.005816266267625653 0.1048670513810826 0.09240452035785594 44.31802292260597 0.004390570096578722 -0.1134847708197314 -0.0508502748677677 0.3238310171399929 0.30398103513598046 6.657175759558453
0.004189776186726847 -0.0019409327954486347 0.05016804392660257 0.12110794897712256 0.1083408945382137 52.35167991832085 -0.007064692643920662 0.18260385507383595 -0.11202200839919246 0.34798045168173986 0.32914605772832406 7.235272150077662
0.0672901506463143 0.029032156454641297 -0.7504054255334404 0.20817534861963402 0.17435226110932764 84.35679260679585 0.014734235989879534 -0.3808415211997827 -0.1947161092354494 0.45127307059654065 0.41654458945102246 9.153889026207704
-0.0010554284837313993 0.001394499968432229 -0.03604418238282345 0.09253945119138697 0.09516929588513545 47.019713844063965 -0.005540765817754215 0.14321432642280665 -0.2370155622475887 0.3042011460565241 0.3084920602786618 6.856997496060526
0.01484914743059742 0.01449674616482791 -0.37470302943785794 0.13432510637513634 0.13164120696159115 64.89999695371642 0.010040587658328513 -0.2595229695088424 -0.3091623087236326 0.366202961751705 0.3625342070925497 8.04733462666034
0.00032795103974198557 -2.407113299778128e-06 6.221759251157716e-05 0.10162856681388133 0.08748051052671499 41.668394420140466 -6.251427369706821e-06 0.00016158307161528936 -0.009481422782546016 0.31879218820729727 0.2957710440880256 6.455106073200458
0.008746904576354977 0.03740579571800445 -0.9668421323452421 0.13292581851042495 0.14837137880510615 74.9789213991624 0.0040135517730960964 -0.10373983175849076 -0.5941822782225838 0.36448499306659676 0.3833695152875474 8.604890335750044
0.0046060207808109365 0.003755395971653922 -0.09706717847702324 0.11460910433743722 0.11027366655692426 54.04028785292649 0.008147182293884716 -0.21058338555363115 -0.21530999860994574 0.33850832915897944 0.3320535552558056 7.350569081084062
0.00012392373281072357 0.0001916340877686957 -0.004953240707539348 0.07541419185964346 0.07840268735974677 38.59437076082998 0.0035312934493198153 -0.09127471352878623 -0.1762569902533505 0.2746164170302859 0.28000473323878505 6.212434806598495
0.009641698745060302 0.00544575397417742 -0.14075851839416936 0.13223540119775615 0.12029525689776514 58.41275596552881 0.008659786858704915 -0.22383287486370934 -0.16257799902931933 0.3635140146446429 0.34679331115437895 7.641527530868961
-0.0010416407276112774 0.0013099266671353466 -0.03385818341138605 0.09277810211601614 0.09490598405800485 46.84341017170167 -0.005635650254365158 0.14566684131410584 -0.2301606850155607 0.30459319936697654 0.30806536343791 6.844140836885062
-0.06366232783478705 -0.08401287489900498 2.1715134126316986 0.19929834521760642 0.20358331463184384 103.35472453436647 0.024113736362016098 -0.6232771108205799 -0.878998164413276 0.44186587697203156 0.4433115738203188 9.93172965968804
-0.0003670949001002948 0.0007160860990644956 -0.01850895556885746 0.08212999191782326 0.0870689765599839 43.132216291872794 -0.003811580457709605 0.09851940071317931 -0.23220151191161492 0.28658307200383903 0.2950736582290643 6.567486102797367
-0.001122925972353121 -0.0023161700415881095 0.0598669467898886 0.0917223080757299 0.09798590228176758 48.7546995805795 0.004553897898135406 -0.11770636795186558 -0.29005507257167423 0.30285482844589173 0.31301843018919195 6.9821999061371445
-9.331388688058559e-05 9.083078373043967e-05 -0.002347738550640112 0.07703955677234425 0.07677339379308512 37.48113664013418 -0.004037842132871029 0.10436767412327504 -0.13082200827457025 0.2775599900289355 0.27708010672521016 6.122183526182295
-0.004862533645066488 7.012463980122476e-05 -0.0018125388051222387 0.13190254528683493 0.10987661702015501 52.33682970689796 -3.520817388610194e-05 0.0009100393471815941 -0.012016747196762717 0.3631513473104368 0.3314764125887239 7.2344195635587125
0.0085355400116421 0.01816395172683188 -0.4694907161387629 0.12082630975649941 0.12966734405519964 64.91102813389027 0.006865211854206702 -0.1774477976130365 -0.4366189803568205 0.3474959774057954 0.35963511357049793 8.043047096800427
-5.102246191991817e-05 3.762660383572633e-05 -0.0009725494455377426 0.07627733025116731 0.0739681140582016 35.882531541486095 -0.0038049758058237696 0.09834868771028427 -0.09530019958088932 0.27618350357665405 0.2719707937305774 5.990202884346545
0.006285637289194241 0.2282515709144634 -5.899707018607011 0.26493486575021424 0.3389511761025956 180.83250395726708 0.00032567418468252754 -0.008417827160850593 -2.6384753335143856 0.5146798582751058 0.535586030883625 12.08412020181305
-5.143880029903955e-05 -7.737112168663142e-05 0.0019998414373374736 0.07023231021790917 0.07270475083758762 35.684526188576626 0.0030541275174332146 -0.07894122033041302 -0.14935471478968096 0.26501378751294996 0.26963817395038325 5.973652332468877
-0.054619810233099954 -0.045783959920497025 1.183395797016451 0.1868427090441429 0.17443164106536088 86.2132568460546 0.018033288824149032 -0.4661134213366231 -0.43882013616841786 0.4287882756958766 0.41513307514501807 9.20938821169237
-0.07217894197208376 -0.08452290002075101 2.1846962300746444 0.2087688810643 0.20723383233017192 104.90875427130341 0.026370346037582586 -0.6816045776934596 -0.8545943208741937 0.4511752225024005 0.44731388498710173 10.006790527117126
8.673887063832596e-05 6.405930237433467e-05 -0.001655765672546279 0.07965416226043408 0.07709703760888731 37.43702711807741 0.004172476150873312 -0.1078476118856705 -0.10424789195404724 0.28223067646307054 0.2776635257020502 6.118580258239443
0.09707109979819081 0.10832699115753887 -2.799969820475898 0.24382909042707776 0.23757780465006828 121.01502910174494 0.03519281854663244 -0.9096424517574873 -1.079736888812576 0.4841552354473175 0.47522948944359794 10.638383246817588
0.0005755572418876822 3.5724380136845708e-06 -9.233819306668289e-05 0.10679433424832963 0.09123968329209037 43.45890219636434 4.890597360074998e-06 -0.0001264091697367899 -0.009882472939395637 0.3267935173503155 0.3020590724996156 6.592336625798018
0.048086356252316345 -0.08226620123517754 2.126366459940799 0.18334957501456206 0.19686352212281205 100.41082504710255 -0.019701221219008868 0.5092251178611752 -0.9127430648166495 0.4254847557280253 0.4359997640562955 9.792312838402447
-0.0036116803481768215 -0.0022544274061833875 0.058271060908423905 0.11502640151641723 0.10678272721711521 51.95198518086399 0.007601820037856745 -0.19648719547405746 -0.1578199412612724 0.33913619282152685 0.32676848803730363 7.207537004020486
-0.002825954305077371 0.0020221101891190426 -0.052266267554465354 0.10991077925249636 0.10412149719702692 50.81961285366516 -0.00746474329793525 0.19294411972933162 -0.17567910910490311 0.3315159019334698 0.322672292376352 7.128596011203124
-7.151322096584432e-06 4.0228138783840706e-06 -0.00010397923299176762 0.06943492120778498 0.06624556644866665 31.911553076200505 -0.00273237868638922 0.07062485330987579 -0.05519048604010119 0.26350506855968364 0.2573821408576819 5.649031161658503
-0.00253481808472854 0.005254658081458889 -0.13581918862315553 0.10069347582606618 0.10781209758561315 53.77903222980948 -0.0053100340578425605 0.13725051299575047 -0.33732082536410174 0.31731222876426224 0.3283054768870908 7.332161030542853
-0.010321052233539114 0.007645081438107144 -0.19760538969138308 0.12964858167441717 0.12236613628180294 59.84935462240139 -0.00933359762227416 0.24124912341400798 -0.22322770936118003 0.3599195153853285 0.34972516210820126 7.733712351281647
0.0005487724294094036 0.0013545513741760058 -0.035011615548901226 0.08537438883401104 0.09188661010516626 45.6996203592218 0.0035106243356168433 -0.09074047091791056 -0.26927646597776195 0.29218844549850315 0.3031250159517373 6.760058767939703
-8.324512249373016e-06 5.751318188980787e-06 -0.00014865655535175985 0.06810813893022105 0.06604864628116537 31.919762885463772 -0.0028714996575985004 0.07422076709478637 -0.06886011614591574 0.2609753606395124 0.25699931176578605 5.64975777032653
4.823868145461264e-06 3.916326397600762e-06 -0.00010122680971049987 0.06368841420433408 0.06271204906148502 30.346659768058302 0.002543861295783011 -0.06575217108458796 -0.07066931960059335 0.25236563589574623 0.25042373898284365 5.508780242286983
2.340907249609852e-05 1.5579177477518678e-05 -0.00040268105205148866 0.07321287645007758 0.070498061623782 34.09752257418384 0.0033519890742718045 -0.08664016369546164 -0.07718489566395191 0.2705787794748378 0.26551471029129675 5.839308384734601
0.03108180080343984 0.07576090217736618 -1.9582214681856718 0.16699649814617146 0.1866719493813806 95.4084094554558 0.013572368003490225 -0.3508102680235906 -0.8917734722730117 0.40746830527660277 0.4253612994651161 9.569418902785713
-6.638454361632464e-07 5.312091447778196e-07 -1.373036911526203e-05 0.05630141500934521 0.0555826497886167 26.796213426737033 -0.001760302128575151 0.045499212913261956 -0.04914695755985444 0.23727919211111734 0.23575972893675992 5.176505909061489
-0.26924616934802437 0.14243035117119707 -3.6814526143273367 0.4734564525146014 0.34508286243213204 170.87019195105722 -0.06449273384999898 1.6669687442658605 -0.9100275311354228 0.6332163554473434 0.5699091660057605 12.542611315014097
-0.24722031061322186 -0.17802646456834914 4.601519184747605 0.46092143407953023 0.3684208739986429 184.12235452814826 0.0669640573859947 -1.7308460036956617 -1.1992299072799188 0.6323002072590458 0.5802822174700317 12.765123411880827
-1.695033170512398e-07 -1.397531615855431e-07 3.6122542551425394e-06 0.05216619308238035 0.05167867655880809 24.865171709736046 0.0013433343114218677 -0.03472168377058481 -0.03912518156738952 0.22839919676380566 0.22732944498852004 4.986498943118608
0.02008952449290467 0.012205113383300315 -0.31547030674034443 0.14852701525519735 0.13546167006284524 65.91298707129545 0.010220008559123677 -0.26416053122841854 -0.201295211644922 0.3848680634462235 0.3678487532534887 8.112549880084597
-0.00016530439219387226 0.00030794316781270604 -0.00795952668013633 0.07669738103561652 0.08083713043449976 39.92209782749776 -0.0033927504802233385 0.08769373958901239 -0.19909439190689582 0.2769428708417576 0.28431854601046547 6.318388597849359
-0.0193559748775003 -0.011955255848533753 0.3090121419811343 0.1472342165879591 0.13464227644230106 65.54221665146596 0.01018564596100878 -0.26327234780666237 -0.2038263402674249 0.38322260218377086 0.36674152791836534 8.089915212631972
0.00016070230012250533 0.0002068526977988982 -0.0053466020327162765 0.07818902666980483 0.08010012704236867 39.35210692011732 0.004008395438938496 -0.1036065539865219 -0.1696218883570642 0.27962296194085273 0.28301958281067774 6.273123491050055
-0.010348784023371794 -0.021151554136339838 0.5467124361627035 0.12489015178857499 0.13364130385711265 66.90677037775282 0.0074123414518931586 -0.19158966885898757 -0.45085602083651943 0.3532464500286062 0.36495741616622907 8.16136483009416
-0.2253120671999321 -0.20965719003816694 5.419090833040218 0.4330954520954962 0.37801483255395085 193.00144922052618 0.07417435176630313 -1.9172132834094529 -1.7786570279151082 0.618328330638011 0.5779781096367326 12.791985919464798
-1.7773521328206682e-05 -0.0012945219719755004 0.033460012271577765 0.08149017166657734 0.08982668195908043 44.81991915081913 8.791626971055007e-06 -0.00022724059746142327 -0.28268229939653033 0.2854648338249026 0.29970820170950363 6.6946844270957175
-1.4647942687624461e-05 4.951747674808997e-06 -0.00012798974567578936 0.07662959445064713 0.07042504541307798 33.73561929893066 -0.002509892526509794 0.06487416710988698 -0.033271204263910246 0.2768205090597243 0.26537717571139796 5.808237192345822
2.339343227083236e-06 1.9877744733194986e-06 -5.1378778970356536e-05 0.059947633262897475 0.059320143799493484 28.678831590441995 0.002171024940942201 -0.05611532499133375 -0.06329442440114261 0.24484205777893828 0.24355727005273778 5.355262046604462
-0.01251037434355727 -0.010592900509000833 0.2737988143081732 0.1319174528428294 0.12678169834045372 62.247117641326135 0.009756653898296408 -0.25218402331815604 -0.26324100265300776 0.3629889025529754 0.3559065731329784 7.8849319496498875
-0.08397974434486964 0.1059588942974343 -2.7387607010366457 0.2275067076064846 0.22971192104371096 117.38908412664881 -0.03167454975271268 0.8187043915563024 -1.0950848765717929 0.46952540947882143 0.46742339881843326 10.482760798048673
0.007328954842265921 -0.008284165643304768 0.21412404739778837 0.11819782641391108 0.11879454121982666 58.73679531299175 -0.008362455365672209 0.2161476322637566 -0.3018462674115144 0.3437209810803395 0.34456626912601435 7.661001645040794
0.08305422313113804 -0.14109512811141683 3.646940585228779 0.24011139034049767 0.2611851256704783 135.62557326651861 -0.033890360986942876 0.8759773252676549 -1.5340698231630485 0.48292171866730205 0.49119984781522597 11.060081267076196
-3.7343598859800153e-05 5.9811939960611476e-06 -0.00015459824463348772 0.08481657288292023 0.0755355504614634 36.036532672477925 -0.001386736712902328 0.03584352250147631 -0.015933517047733024 0.29123284754363793 0.27483731629036245 6.003043615415209
-1.1968725004007663e-05 -5.6990834344711215e-06 0.00014730642336116106 0.07325011353753201 0.06881207443272322 33.087007347799265 0.002817398449215203 -0.07282239214588546 -0.04915846361153006 0.2706475815415346 0.26232055657199965 5.752130677070896
-0.10022954961667442 0.00837854462783221 -0.21656349767274047 0.25168210190668705 0.18865675472590085 89.93719353653228 -0.0025740291959805285 0.06653193251982745 -0.030769034214408037 0.4915649898948517 0.4342655348007948 9.481049192363049
-0.0010394542472428505 -0.004250794003631871 0.10987192384878536 0.09401317883760611 0.10337418279607191 51.73664380205607 0.002345361353631247 -0.060621465971742484 -0.3463685435865283 0.30661392397031484 0.32149045638465007 7.191979697024029
0.04498282735028898 -0.023037421750782956 0.5954571889655798 0.18157857559137552 0.15895421047738914 77.10084637214615 -0.012621631092128079 0.3262362017582856 -0.20357026480291662 0.42373944923142287 0.39802448125268086 8.760495254736194
-0.014249562054613737 -0.013842366624897672 0.3577890272730885 0.13336152023395875 0.13064671222465155 64.39743436809272 0.009946365413338529 -0.2570875705416009 -0.30517982062211313 0.3649088519277252 0.36118568785442406 8.016821151806724
-0.00023063746102800078 0.0003193172442291588 -0.008253516851575118 0.08013310865299696 0.08266718886689364 40.700827554013074 -0.004138998467897756 0.10698230120926952 -0.1868106358529142 0.2830778257994761 0.28751884617080525 6.379714682763851
-0.005804067157953801 -0.006277915103778745 0.16226771036709425 0.11470824555953622 0.11472960898646441 56.64898037630864 0.008101305806081866 -0.2093975981524967 -0.2810559263182741 0.33863632168443214 0.3386594111617366 7.524802294178955
-0.01778401002919148 0.014111544763041993 -0.3647465791729646 0.14141889513320036 0.13416630479018885 65.77053429414156 -0.010538312487271112 0.2723878565056029 -0.26484782013300256 0.3756362923367256 0.36601525800789986 8.101696996748469
0.00033832489514845263 0.001959861039613206 -0.050657289606271846 0.08568065903551939 0.09426492434486548 47.07885468362867 0.0011567216405986049 -0.02989823357742234 -0.30257173221806505 0.2927123922415734 0.30701967899398713 6.8612162568045045
0.0001565949220147883 2.236839129714144e-05 -0.000578164498942911 0.09501092467758156 0.08311873193189952 39.64863443422231 0.0014592994582529907 -0.03771907996782611 -0.01676995975864994 0.30823838202860454 0.2883031935854242 6.296716136205293
0.0006337806317642557 0.0001745983502033615 -0.004512911381091859 0.10438070078308023 0.09151825485369748 43.83328584479822 0.003939783936384982 -0.10183312582762505 -0.04235274233828957 0.32307940062032897 0.30251979169818555 6.62066956420792
-0.003198624475486242 0.001023356550611474 -0.026451094290354353 0.12112440443989325 0.10524314378152547 50.52774810669867 -0.005627519674133226 0.14545668704849662 -0.06492209780198041 0.3480146164191356 0.3244103828839265 7.1082380690512545
-0.013626429145194251 -0.010309063921962722 0.2664623797856098 0.13537104578867332 0.12786473074523863 62.58452955427392 0.009875841294724743 -0.2552647062524314 -0.23940679936264472 0.36767562635756035 0.35743314612146915 7.9065496491474025
0.00012991166095282675 -0.00016075043629985663 0.004154978971153744 0.07706280773897431 0.07864489907638844 38.58993424226561 -0.003923604201834838 0.1014149219436288 -0.16019949021148686 0.27760185673358645 0.280436932724072 6.212078313931285
-0.00030414623067679276 0.0003385958466892998 -0.008751818378207989 0.0837245428831828 0.08454067408907472 41.49361851881421 -0.004737795427955711 0.12245963884081787 -0.17364926213845502 0.2893517761795375 0.2907585930663569 6.441548099990349
-0.0030658937194927138 0.0058910685227470975 -0.15226873651516049 0.10304954647707906 0.10974934759618613 54.717851778653056 -0.005748336506831214 0.1485794866549944 -0.33970122598225655 0.32099867098288715 0.3312320076741474 7.395584223746839
-0.0443079712259589 0.022327791925954132 -0.5771151112248556 0.1810180508457919 0.1582712484082329 76.73229839204342 -0.012414774599201078 0.32088950163141905 -0.19769243559561675 0.42314873807165193 0.3972061405818699 8.740665680624065
-0.00012809893354339078 -6.991332886731862e-05 0.0018070769693290367 0.08586554406759542 0.08036519785643274 38.82262314994288 0.004273989512993379 -0.11047146718963505 -0.08163984994311058 0.29302820283764264 0.283487553463215 6.230780038198725
-0.0037233723688506986 -0.0011863525899335188 0.030664116235135548 0.12323789294686151 0.10689442217929672 51.32033165331865 0.005743173674432418 -0.14844604092046107 -0.0659133610709538 0.35103280394439546 0.32694497204702366 7.1637553954119735
-0.0484345358721378 0.03813070932088699 -0.985579255834361 0.1803014952251275 0.16729956194440587 82.35018886412087 -0.01612552625018771 0.4168027410099002 -0.3755095707003905 0.4218478291516718 0.4072414651666649 9.02102113923861
0.009951627702700916 -0.0052516086360536425 0.13574036842319756 0.13381034291414853 0.1206774909651404 58.50159647179387 -0.008499946079446725 0.21970140815147127 -0.15010711858683776 0.3656655685461995 0.34734696136841925 7.647429046691064
-0.0003236132425152444 4.441404080302405e-06 -0.00011479869654368947 0.10150840632191309 0.08739670363618403 41.628925914779764 -2.1504054741292465e-05 0.0005558236562290995 -0.00953274678052164 0.3186036748004994 0.295629334837492 6.452048194302413
0.002303329392682511 0.0012687019007056473 -0.03279263085956211 0.11110019826940547 0.10186099924831832 49.385023709027216 0.0068293022153420695 -0.17651962722806805 -0.12740095478651917 0.3333090051935505 0.3191541784840134 7.027371368612059
-0.02361975153128163 0.03178628964195948 -0.8215925758794447 0.14637552112552593 0.14967159495614732 74.5806469257154 -0.011269384676176575 0.29128416335998275 -0.4577463439521904 0.38186074485750227 0.3855661120313153 8.59683852151331
4.9682072305491225e-08 -3.728124176203372e-08 9.636227378617474e-07 0.04872348961654845 0.04814137777776178 23.082633203620922 -0.0009346907104198703 0.024159313876342996 -0.025633455225811442 0.2207339792975834 0.2194114349293591 4.804438906222036
0.0002114535455904474 0.0003245818498509706 -0.008389593158137938 0.07899556658667793 0.08218537919108569 40.516319390282824 0.0038985671790260396 -0.10076778028936414 -0.19279726652352547 0.2810614201096906 0.2866797408916585 6.365237545057487
-0.028879849173025312 -0.007271195007633924 0.1879414018853522 0.16938470179227838 0.14239016421289083 68.18384010576568 0.006661193612411616 -0.17217445886570582 -0.06389612389267839 0.4105492127675094 0.37727615076499577 8.255211574225282
2.4772334784622728e-06 -1.6102057252053383e-06 4.161961286985039e-05 0.06265609825488357 0.060778079890150855 29.28745936202356 -0.0022496142135565666 0.05814665244889567 -0.05193501409620005 0.25031200180723834 0.24653210721437097 5.411788924218254
-7.496103749882476e-07 4.4744207254458854e-07 -1.1565209059615216e-05 0.058925162899994624 0.057100218996960536 27.444455797711708 -0.0017942668263529256 0.04637711165043865 -0.03929878575266967 0.24274505741504337 0.23895652114299024 5.238745632074338
-0.1259037655181479 -0.02602935047263393 0.6727907328652224 0.2819693397733721 0.205404822912616 98.40922820817266 0.013727810017844675 -0.354828038150645 -0.09897565070356142 0.5158658562084947 0.45246800530710324 9.897301694802646
0.16496339395451604 -0.249739508803094 6.455114096284708 0.38112444343337654 0.39739145769033424 208.50464980473427 -0.06820204890685533 1.7628448514378063 -2.6228091833049407 0.5949046327676257 0.5788105350053017 12.916506950746426
1.4978130081744638e-05 -1.7518649548047494e-05 0.00045281134005366536 0.06588962916284286 0.06680994514347363 32.582983683691424 -0.0027919373102264907 0.0721642881959691 -0.10928923728833027 0.2566897523051874 0.2584761978143646 5.708150618077042
0.0001038329721029451 -3.7538968813930385e-05 0.0009702843090872298 0.08835274147664397 0.0801151363390305 38.450752653912865 -0.003547511391464292 0.09169390497931511 -0.04768739925716098 0.2972418723789733 0.2830461710213659 6.200867012963689
0.0001310166727220172 -0.00045049712211750015 0.01164417411267184 0.07574096537080079 0.08190394709432501 40.63891490680429 -0.0019466339832832054 0.05031540474321055 -0.2272223946413541 0.2752107341755264 0.28618830190395267 6.374855239141789
-0.005190986175363696 0.006406357745257386 -0.1655876172154197 0.11184008006278838 0.11385640478420485 56.38139316205824 -0.007619935813582987 0.19695544096639478 -0.3008707416090069 0.3343847091679217 0.3373653262631544 7.506928393363237
-4.4413966732394464e-05 -0.001513106319324571 0.03910984680742072 0.08276113374184352 0.09132138200711341 45.59277623530826 4.047722476171116e-05 -0.001046230551946095 -0.29100492854220167 0.2876823452512216 0.30219049044663837 6.752129046100271
0.003717112168890909 -0.008963581006034262 0.23168516019970967 0.10657865047438975 0.11526212039344434 57.65804948225038 -0.005212289663973187 0.13472407567823153 -0.38250796827600436 0.32644269566267464 0.33938440537094894 7.589754374733982
-0.004113083429543284 -0.004905614309195073 0.12679731865408705 0.10869494661346926 0.11026370610542943 54.53845707759524 0.007380598722776674 -0.1907692022089313 -0.2828100348871198 0.32966350898783275 0.332023554968136 7.383927106735099
